,label1,centroid0,centroid1,area,minoraxislength,majoraxislength,eccentricity,minintensity,maxintensity,meanintensity,feretdiametermax,bbox01,bbox11,bbox21,bbox31,meanintensityfrangi,minintensityfrangi,maxintensityfrangi,type,lblpred1,label2,lblpred2,bbox02,bbox12,bbox22,bbox32,lblpred,plate,well,ImageNumber
36,47,718.4073199527745,4390.583234946871,847,26.41774527339065,41.34216255935572,0.7692046565630134,4426,7961,6153.285714285715,44.04543109109048,701,4374,736,4409,0.0120673873409284,0,0,RES,P,10.0,N,615.0,4273.0,755.0,4420.0,P,B1,1,6
37,48,723.0610766045548,4353.041407867495,966,26.87331061025216,47.98765114057931,0.8284894241642481,4624,8552,6653.714285714285,47.8539444560216,709,4332,738,4379,0.0085798156071387,0,0,RES,P,10.0,N,615.0,4273.0,755.0,4420.0,P,B1,1,6
38,49,745.4638297872341,4355.706382978723,235,17.06924725793543,18.815737550719824,0.4207442840826998,7494,8577,8112.731914893617,22.67156809750927,735,4346,755,4365,9.53773682683106e-06,0,0,RES,N,10.0,N,615.0,4273.0,755.0,4420.0,N,B1,1,6
39,50,750.3119266055046,966.6146788990826,109,10.30783737162198,13.831874310722146,0.6668148016007284,7859,8826,8329.899082568807,14.317821063276352,744,961,757,972,0.0,0,0,RES,N,13.0,N,744.0,961.0,757.0,972.0,N,B1,1,6
40,52,800.6012725344644,4356.196182396607,943,22.445492537429622,69.24554055442982,0.9460079202645304,5422,8839,7338.607635206787,65.73431371817918,774,4337,834,4378,0.0051727144613647,0,0,RES,N,14.0,N,774.0,4337.0,851.0,4429.0,N,B1,1,6
41,53,834.0502742230348,4398.913162705668,1094,26.988992087051606,57.169844911299634,0.8815533544449705,4344,8887,7354.297074954296,58.30951894845301,815,4374,851,4429,0.0150614451443755,0,0,RES,P,14.0,N,774.0,4337.0,851.0,4429.0,P,B1,1,6
42,54,841.0720461095101,3683.075888568684,1041,30.80999217944985,44.05108512783181,0.7147157331341215,4040,8695,6463.169068203651,46.06517122512408,821,3667,862,3701,0.0142673651072814,0,0,RES,P,15.0,P,821.0,3667.0,862.0,3701.0,P,B1,1,6
43,55,854.5310668229778,3832.491207502931,853,24.630771388096772,44.5072024622066,0.8329083775487902,3963,8256,6215.332942555686,46.22769732530488,837,3815,873,3850,0.0145070920941711,0,0,RES,P,16.0,N,837.0,3815.0,895.0,3907.0,P,B1,1,6
44,56,872.1003811944091,3863.0864040660736,787,24.132471436063994,42.176989257504864,0.8201339941898043,3888,8998,6332.653113087675,45.803929962395145,853,3849,890,3879,0.0117428584420453,0,0,RES,P,16.0,N,837.0,3815.0,895.0,3907.0,P,B1,1,6
45,57,861.9516129032259,3890.9758064516127,248,15.364267368423148,21.657648818177464,0.7047907039671509,4479,8329,6577.653225806452,23.345235059857504,854,3879,872,3902,0.0065002775449304,0,0,RES,N,16.0,N,837.0,3815.0,895.0,3907.0,N,B1,1,6
46,60,880.8181818181819,3892.618506493506,616,25.03899103099114,34.28125424798734,0.6830208047399029,4380,7901,6316.728896103896,37.73592452822641,863,3879,895,3907,0.0075003823899279,0,0,RES,N,16.0,N,837.0,3815.0,895.0,3907.0,N,B1,1,6
47,61,908.2448979591836,3805.364564007421,1078,29.933288470771668,46.33618457146347,0.7633353408364485,3831,8546,6336.789424860854,48.76474136094644,886,3788,929,3825,0.0135505363644626,0,0,RES,P,17.0,N,886.0,3761.0,941.0,3825.0,P,B1,1,6
48,63,922.1222664015904,3779.6868787276335,1006,27.11096076098728,47.75166698416144,0.8232017267531017,3886,9121,6580.826043737575,48.41487374764082,902,3761,941,3802,0.0133141968178941,0,0,RES,P,17.0,N,886.0,3761.0,941.0,3825.0,P,B1,1,6
49,66,948.930817610063,3034.477987421384,159,10.388754939995067,20.493030070170388,0.8619808189248587,3585,8744,7124.679245283019,23.08679276123039,938,3030,960,3040,0.0262609784948412,0,0,RES,N,18.0,N,938.0,3030.0,960.0,3040.0,N,B1,1,6
50,71,960.589861751152,3052.4239631336404,217,12.46258610327551,23.103085559492595,0.8420279893653649,2758,9161,6825.783410138249,26.570660511172846,948,3047,973,3059,0.0299179900562557,0,0,RES,N,19.0,N,948.0,3047.0,973.0,3059.0,N,B1,1,6
51,77,1003.1841326228538,3106.467732386028,1689,21.17124560520007,109.73402708811174,0.981212057456594,4096,8731,7287.32386027235,107.00467279516349,964,3071,1049,3144,0.0161694890855702,0,0,RES,N,20.0,N,964.0,3071.0,1049.0,3144.0,N,B1,1,6
52,78,986.5301645338208,2740.3400365630714,1094,28.246333680965733,49.36194721035372,0.8200939363962939,3885,9647,6937.842778793419,49.36598018878993,973,2716,1001,2765,0.0319438940515178,0,0,RES,P,21.0,P,973.0,2716.0,1001.0,2765.0,P,B1,1,6
53,90,1051.0,3150.0,131,13.215766665222958,20.408051097993667,0.762000762001143,3743,8561,7618.221374045802,21.0,1041,3140,1062,3161,0.0133446830509012,0,0,RES,N,22.0,N,1041.0,3140.0,1062.0,3161.0,N,B1,1,6
54,94,1074.0493421052631,3169.8207236842104,608,15.319414680281511,52.19597910125205,0.9559596921026922,3158,8817,7246.907894736842,50.0,1055,3154,1096,3187,0.016622294309766,0,0,RES,N,24.0,N,1055.0,3154.0,1096.0,3187.0,N,B1,1,6
55,95,1071.0320197044334,2897.121921182266,812,19.603484775115923,56.05434450764681,0.936853207521128,3485,9212,7480.818965517241,51.62363799656123,1046,2887,1097,2912,0.0297100723539285,0,0,RES,P,23.0,N,1046.0,2884.0,1190.0,2912.0,P,B1,1,6
56,96,1124.297520661157,2892.9421487603304,847,17.120264612865714,65.41947482489483,0.9651493177734284,4068,9360,7603.198347107438,59.22837157984339,1096,2886,1154,2901,0.0299214358849462,0,0,RES,N,23.0,N,1046.0,2884.0,1190.0,2912.0,N,B1,1,6
57,97,1170.5945419103314,2890.9044834307992,513,16.51829898519074,40.50118630340928,0.9130501573632832,4811,9461,8289.428849902533,37.94733192202055,1153,2884,1190,2900,0.0124125647118148,0,0,RES,N,23.0,N,1046.0,2884.0,1190.0,2912.0,N,B1,1,6
58,98,1173.1857707509882,2027.1057312252965,1012,24.436591291330014,76.78801109600109,0.9480120400551624,3054,9019,7568.002964426877,70.21395872616783,1153,1994,1202,2053,0.0196448808926847,0,0,RES,P,25.0,P,1153.0,1994.0,1202.0,2053.0,P,B1,1,6
59,108,1244.2985212569315,2114.12707948244,2164,21.77664552594653,141.77404228461995,0.9881329410932598,3261,9371,7356.091497227357,129.8345100502944,1203,2063,1290,2164,0.031932061116633,0,0,RES,N,26.0,N,1203.0,2063.0,1337.0,2218.0,N,B1,1,6
60,109,1286.9305993690853,2168.7350157728706,317,15.438593890880776,27.758218420716315,0.8310611811210885,2960,9433,7080.157728706625,30.59411708155671,1273,2161,1303,2178,0.0421295504334392,0,0,RES,N,26.0,N,1203.0,2063.0,1337.0,2218.0,N,B1,1,6
61,110,1291.1559536354057,1506.708113804004,949,28.464410857387392,43.41166841233334,0.7550339347927942,3734,9317,6857.436248682824,43.41658669218482,1276,1486,1306,1528,0.0112846754995654,0,0,RES,P,27.0,P,1276.0,1486.0,1306.0,1528.0,P,B1,1,6
62,111,1313.2431409649953,2192.6849574266794,1057,22.5231372459711,63.35790065024733,0.9346798612813252,1958,9461,6980.976348155156,58.25804665451803,1290,2170,1337,2218,0.0569205707772258,0,0,RES,N,26.0,N,1203.0,2063.0,1337.0,2218.0,N,B1,1,6
63,113,1418.8242640499554,4914.881355932203,1121,26.10637586383321,57.68746007401244,0.8917397705928612,4723,8941,6951.195361284567,54.62600113499065,1394,4899,1446,4934,0.0110446437892451,0,0,RES,P,28.0,N,1394.0,4899.0,1454.0,4961.0,P,B1,1,6
64,114,1427.6559139784947,4939.825806451613,1395,32.873513924270554,54.452639048621606,0.7972052463662693,4760,8903,6977.268100358423,54.62600113499065,1403,4921,1454,4961,0.0091046120122963,0,0,RES,P,28.0,N,1394.0,4899.0,1454.0,4961.0,P,B1,1,6
65,115,1425.7418147801684,2032.5472404116,1069,31.300161036935616,44.2933318808321,0.707556997766534,4609,10947,7726.747427502339,44.77722635447622,1406,2016,1447,2051,0.0252182784595289,0,0,RES,P,30.0,P,1406.0,2016.0,1447.0,2051.0,P,B1,1,6
66,116,1420.2619047619048,2879.9614512471653,882,28.865399590697475,39.6950774118234,0.6864486106731885,6957,11707,9522.657596371882,40.79215610874228,1405,2860,1435,2900,0.0098912955274078,0,0,RES,P,29.0,P,1405.0,2860.0,1435.0,2900.0,P,B1,1,6
67,117,1481.0182648401826,844.1940639269407,438,16.010690973571332,38.951082786697306,0.9116145552112158,3795,9787,7404.808219178082,36.40054944640259,1465,834,1500,856,0.005569024542393,0,0,RES,N,31.0,N,1465.0,834.0,1500.0,856.0,N,B1,1,6
68,120,1489.0902255639098,2870.187969924812,133,10.25645780093124,17.469320794764236,0.8095053007642019,8826,10723,10158.015037593985,18.24828759089466,1485,2861,1495,2879,0.0033130468018659,0,0,RES,N,32.0,N,1485.0,2861.0,1495.0,2879.0,N,B1,1,6
69,121,1617.828402366864,2216.975345167653,1014,29.46994180772542,44.39392711639906,0.7478850771425131,5503,11525,8447.435897435897,44.94441010848846,1600,2198,1636,2237,0.0289672477686713,0,0,RES,P,33.0,P,1600.0,2198.0,1636.0,2237.0,P,B1,1,6
70,122,1658.0239833159542,2052.788321167883,959,28.12998943809055,43.49605334946322,0.7627231774665802,5441,11702,8585.03441084463,43.965895873961216,1644,2032,1672,2074,0.0274782657602862,0,0,RES,P,34.0,P,1644.0,2032.0,1672.0,2074.0,P,B1,1,6
71,123,1779.301886792453,3010.5377358490564,424,21.702233557751168,25.106265300893,0.5027789002610894,7502,11254,9891.353773584906,26.83281572999748,1769,2999,1791,3023,0.0149977705733045,0,0,RES,N,35.0,N,1769.0,2999.0,1791.0,3023.0,N,B1,1,6
72,124,1821.149063032368,1874.209540034072,1174,31.43331396074928,47.64190124932537,0.751456229016701,4854,11157,7631.283645655877,47.75981574503821,1803,1852,1840,1897,0.0406273130511735,0,0,RES,P,36.0,P,1803.0,1852.0,1840.0,1897.0,P,B1,1,6
73,125,1879.995652173913,1173.504347826087,230,16.88037006831118,18.02873013103204,0.3511908803109763,1749,8520,6138.165217391304,20.615528128088304,1872,1166,1890,1185,0.0269846523274107,0,0,RES,N,37.0,N,1839.0,1136.0,1930.0,1220.0,N,B1,1,6
74,126,1881.11,1162.07,100,9.781899699878158,13.98436406353623,0.7146440041646015,1764,8522,6303.26,14.560219778561036,1874,1157,1888,1167,0.0283703099648191,0,0,RES,N,37.0,N,1839.0,1136.0,1930.0,1220.0,N,B1,1,6
75,127,1867.7416762342136,1184.9690011481057,871,17.16250875355829,73.60082633806404,0.9724327169608836,1538,8913,6972.623421354765,66.2872536767062,1839,1163,1898,1206,0.0218102474271772,0,0,RES,N,37.0,N,1839.0,1136.0,1930.0,1220.0,N,B1,1,6
76,128,1894.4375,1208.845,400,18.395090719914727,30.048855841880357,0.7907240504501822,2380,8898,6653.99,28.844410203711917,1880,1196,1907,1220,0.0300825844030595,0,0,RES,N,37.0,N,1839.0,1136.0,1930.0,1220.0,N,B1,1,6
77,129,1890.572463768116,1152.8057971014491,690,19.655944851595784,57.16211249081672,0.9390197679331772,1487,8570,6610.076811594203,54.78138369920935,1866,1136,1917,1169,0.0221277915900076,0,0,RES,N,37.0,N,1839.0,1136.0,1930.0,1220.0,N,B1,1,6
78,130,1893.658064516129,1180.9935483870968,310,19.11713460721864,21.841494390463552,0.4836404165001286,2694,8863,6808.635483870968,24.73863375370596,1883,1169,1904,1193,0.0106822164803861,0,0,RES,N,37.0,N,1839.0,1136.0,1930.0,1220.0,N,B1,1,6
79,131,1912.612121212121,1168.3333333333333,495,19.975831881762275,37.34822960325565,0.8449448014564962,3702,8685,6528.814141414141,36.87817782917155,1894,1155,1930,1184,0.0212632898840737,0,0,RES,N,37.0,N,1839.0,1136.0,1930.0,1220.0,N,B1,1,6
80,132,2145.207122774133,5165.758200562324,1067,35.96818478082427,39.07928832720719,0.3910016802652173,4237,8949,6679.800374882849,43.9089968002003,2124,5147,2163,5183,0.0181066225825796,0,0,RES,P,38.0,P,2124.0,5147.0,2163.0,5183.0,P,B1,1,6
81,133,2159.587869362364,845.7993779160187,643,21.84084035604129,40.05177711159775,0.8382311139840196,4196,8756,7419.010886469673,42.72001872658765,2148,826,2177,866,0.0072970028062958,0,0,RES,N,39.0,N,2148.0,661.0,2258.0,866.0,N,B1,1,6
82,134,2183.568817204301,812.3752688172043,930,22.03352618724304,60.775181454775954,0.9319676238747976,3191,8856,7142.247311827957,59.6657355607052,2161,790,2211,837,0.0148536909650103,0,0,RES,P,39.0,N,2148.0,661.0,2258.0,866.0,P,B1,1,6
83,135,2208.4513473053894,5154.960329341317,1336,32.617816684215654,52.34984239885851,0.7821630298122685,4793,8974,7128.690868263473,52.80151512977634,2186,5133,2231,5179,0.0190970067782958,0,0,RES,P,40.0,P,2186.0,5133.0,2231.0,5179.0,P,B1,1,6
84,136,2227.9804772234274,692.58568329718,1844,36.914894417076,78.4998444217969,0.8825309247194569,1806,9050,6971.138828633406,79.64923100695951,2202,661,2258,732,0.0115831442585435,0,0,RES,N,39.0,N,2148.0,661.0,2258.0,866.0,N,B1,1,6
85,137,2217.357405140759,773.3525091799265,817,20.02399070523103,56.5983222263102,0.9353244128179588,2792,8678,7019.05140758874,54.67174773134658,2195,749,2240,795,0.0211709083298782,0,0,RES,P,39.0,N,2148.0,661.0,2258.0,866.0,P,B1,1,6
86,138,2240.3313161875944,739.4205748865355,661,19.85646930084895,47.7392958809202,0.9093941034899474,2939,8873,7177.812405446293,47.51841748206689,2228,716,2255,763,0.0159483020194815,0,0,RES,N,39.0,N,2148.0,661.0,2258.0,866.0,N,B1,1,6
87,139,2285.5549964054635,5153.799424874192,1391,33.84468101881129,52.706579448468325,0.7665925020314784,4971,8994,7167.099928109274,53.009433122794285,2263,5131,2308,5177,0.0165975547850358,0,0,RES,P,41.0,P,2263.0,5131.0,2308.0,5177.0,P,B1,1,6
88,140,2382.157142857143,1004.7428571428572,560,23.9406227997719,30.35634702082644,0.6148386093873403,6129,9711,7884.458928571428,31.76476034853718,2370,991,2395,1020,0.0025774711293976,0,0,RES,N,43.0,N,2370.0,991.0,2395.0,1020.0,N,B1,1,6
89,141,2381.527848101266,1105.8164556962026,790,19.179281609959297,67.3549350588245,0.9586019732605002,3002,10019,7774.160759493671,63.12685640834652,2361,1086,2409,1133,0.0085853781673231,0,0,RES,N,42.0,N,2361.0,1070.0,2475.0,1133.0,N,B1,1,6
90,142,2402.0824175824177,1077.368131868132,182,12.268797384688066,20.166113123812075,0.7936406493466779,4288,9548,7611.362637362637,20.0,2395,1070,2411,1087,0.0079101127137102,0,0,RES,N,42.0,N,2361.0,1070.0,2475.0,1133.0,N,B1,1,6
91,143,2413.879781420765,1081.4153005464482,183,11.61654928649363,20.7074187261679,0.8278260315737497,4159,9868,7878.07650273224,20.248456731316587,2405,1075,2424,1088,0.0035775288877118,0,0,RES,N,42.0,N,2361.0,1070.0,2475.0,1133.0,N,B1,1,6
92,144,2432.627156789197,1094.5993998499623,1333,20.29785095723341,89.94420523051653,0.9742034375448956,3596,10506,7845.015753938484,87.93179174792243,2391,1076,2475,1112,0.0069559226859176,0,0,RES,N,42.0,N,2361.0,1070.0,2475.0,1133.0,N,B1,1,6
93,145,2445.247572815534,577.4186893203884,824,17.483668852153905,65.52248491096016,0.9637423273042864,4343,8613,7703.07281553398,62.39390995922599,2429,549,2460,607,0.0060554839377957,0,0,RES,N,44.0,N,2429.0,549.0,2460.0,607.0,N,B1,1,6
94,146,2479.6306306306305,4394.065315315315,444,19.454027882067912,30.12782764185017,0.7635774516280897,1967,8526,6894.083333333333,29.410882339705484,2465,4385,2493,4405,0.0239754741233899,0,0,RES,N,45.0,N,2465.0,4385.0,2493.0,4405.0,N,B1,1,6
95,147,2539.948672566372,2177.187610619469,565,22.36036479914416,33.463808348192416,0.7439857712158515,7202,11854,10029.76814159292,32.984845004941285,2526,2162,2558,2191,0.0209765248292251,0,0,RES,N,46.0,N,2526.0,2162.0,2558.0,2191.0,N,B1,1,6
96,148,2549.488700564972,5066.292372881356,708,29.85306249084657,32.88863321558764,0.4196164241249187,5443,8673,7306.107344632768,37.16180835212409,2534,5052,2566,5087,0.0125263502070157,0,0,RES,P,47.0,P,2534.0,5052.0,2581.0,5088.0,P,B1,1,6
97,150,2568.977130977131,5074.829521829522,481,22.855974768827394,28.60484353552191,0.6012982844428948,5563,8789,7293.241164241164,30.265491900843116,2556,5058,2581,5088,0.0127618695983229,0,0,RES,N,47.0,P,2534.0,5052.0,2581.0,5088.0,N,B1,1,6
98,151,2570.388451443569,3234.2808398950133,381,19.781792202797277,25.204397750449065,0.619679727670724,4089,12163,9855.797900262469,26.419689627245813,2560,3223,2584,3246,0.056784062248946,0,0,RES,N,48.0,N,2560.0,3223.0,3109.0,3552.0,N,B1,1,6
99,152,2589.018927444795,3262.3643533123027,634,16.712139447509262,53.91651892994256,0.9507485385313706,10062,12210,11395.968454258677,51.40038910358559,2571,3240,2607,3287,0.0069335195749958,0,0,RES,N,48.0,N,2560.0,3223.0,3109.0,3552.0,N,B1,1,6
100,154,2614.394540942928,3282.8238213399504,403,21.188559134407697,24.712905806063308,0.5146699001784717,10278,12169,11226.483870967742,26.419689627245813,2604,3271,2627,3296,0.0072110418382859,0,0,RES,N,48.0,N,2560.0,3223.0,3109.0,3552.0,N,B1,1,6
101,155,2633.4781704781703,3314.3492723492723,962,23.120019393860595,56.4637394142854,0.912325076700654,3389,12109,9228.345114345117,56.85068161420758,2612,3294,2659,3333,0.0394113018910633,0,0,RES,P,48.0,N,2560.0,3223.0,3109.0,3552.0,P,B1,1,6
102,156,2636.534675615213,3295.3400447427293,447,19.361937219435543,32.40580877278431,0.8018811782011711,5581,12177,9967.706935123042,34.40930106817051,2622,3282,2649,3310,0.0150627467429216,0,0,RES,N,48.0,N,2560.0,3223.0,3109.0,3552.0,N,B1,1,6
103,158,2660.1358267716537,3306.728346456693,508,20.34724342551678,33.383154911923135,0.7927812202740419,3000,12147,8331.78346456693,36.6742416417845,2648,3289,2671,3325,0.0707222112812486,0,0,RES,N,48.0,N,2560.0,3223.0,3109.0,3552.0,N,B1,1,6
104,160,2674.126043405676,314.7529215358932,1198,33.61466324562559,47.256930174799294,0.7028712269037011,5592,9151,7548.66611018364,48.66210024238576,2651,298,2699,331,0.0145530090071896,0,0,RES,P,49.0,N,2651.0,273.0,2726.0,331.0,P,B1,1,6
105,161,2684.5030514385357,3340.3199651264167,1147,25.377195800746552,61.94920595157676,0.912244921992004,5696,12177,10820.288578901482,60.74537019394976,2657,3318,2714,3363,0.0122402631830136,0,0,RES,P,48.0,N,2560.0,3223.0,3109.0,3552.0,P,B1,1,6
106,162,2708.121488764045,296.2717696629214,1424,36.26946243098293,50.844622315307625,0.7008189348542034,6180,9363,7907.988061797752,52.392747589718944,2691,273,2726,322,0.0047721222746809,0,0,RES,P,49.0,N,2651.0,273.0,2726.0,331.0,P,B1,1,6
107,163,2726.855623100304,3375.9490881458964,1316,26.873017404866797,69.06695348545772,0.921201235188708,6943,12037,10666.927811550151,70.43436661176133,2696,3350,2754,3408,0.0134231132989296,0,0,RES,P,48.0,N,2560.0,3223.0,3109.0,3552.0,P,B1,1,6
108,164,2727.801047120419,4711.664921465968,191,14.301316898023297,17.359628831048536,0.5668424886427181,5364,8826,7696.094240837696,18.97366596101028,2721,4703,2735,4721,0.0051544818782083,0,0,RES,N,50.0,N,2721.0,4703.0,2753.0,4734.0,N,B1,1,6
109,165,2740.1532846715327,4714.255474452555,137,11.762241218141313,16.46483468522868,0.6997522266527586,4407,8469,7322.934306569343,18.601075237738275,2734,4707,2750,4720,0.0099640343723387,0,0,RES,N,50.0,N,2721.0,4703.0,2753.0,4734.0,N,B1,1,6
110,166,2744.3232323232323,4725.015151515152,198,14.109427528169055,18.849114557895085,0.663082971487528,4053,8476,7426.237373737374,21.02379604162864,2734,4719,2753,4734,0.0091427796716486,0,0,RES,N,50.0,N,2721.0,4703.0,2753.0,4734.0,N,B1,1,6
111,167,2803.159443725744,3431.228978007762,3092,28.492156543624937,173.3085897347536,0.9863935392553254,7306,11975,10433.4340232859,167.6573887426379,2746,3373,2876,3489,0.0105820455910232,0,0,RES,N,48.0,N,2560.0,3223.0,3109.0,3552.0,N,B1,1,6
112,168,2846.8439803439805,3447.9496314496314,814,23.542671767382533,45.92318668926334,0.8585957291102135,2842,11707,7884.248157248157,45.79301256742124,2827,3434,2866,3467,0.0833301582773032,0,0,RES,P,48.0,N,2560.0,3223.0,3109.0,3552.0,P,B1,1,6
113,169,2907.8557457212714,2087.471882640587,1227,29.60715602983656,52.94523446981707,0.8290304809873076,5421,11969,8713.278728606358,53.71219600798314,2884,2071,2934,2105,0.0482322568900571,0,0,RES,P,51.0,N,2884.0,2071.0,2935.0,2150.0,P,B1,1,6
114,170,2916.78835978836,2136.57671957672,567,24.23816080427092,31.32439107331906,0.6334554615941661,5842,11452,8898.352733686066,32.01562118716424,2904,2124,2934,2150,0.0427695816744097,0,0,RES,N,51.0,N,2884.0,2071.0,2935.0,2150.0,N,B1,1,6
115,172,2921.8725663716814,2115.814159292036,565,22.662561120935727,34.64392032666848,0.7563588367320838,7314,11756,9369.219469026548,36.23534186398688,2906,2104,2935,2132,0.0279663971787393,0,0,RES,N,51.0,N,2884.0,2071.0,2935.0,2150.0,N,B1,1,6
116,173,2903.3016759776538,3486.471756672874,1611,28.75555983999764,77.8051584001173,0.9291972310817253,4024,11687,8537.203600248293,74.72616676907762,2870,3467,2942,3507,0.0597207152592129,0,0,RES,P,48.0,N,2560.0,3223.0,3109.0,3552.0,P,B1,1,6
117,174,2959.6081668114684,3505.274543874892,1151,26.372901506050844,73.85701006489847,0.934073596359243,3881,11723,8394.238053866204,72.44998274671983,2928,3486,2998,3525,0.052086267282769,0,0,RES,P,48.0,N,2560.0,3223.0,3109.0,3552.0,P,B1,1,6
118,175,3022.5565217391304,3527.073043478261,575,12.151332787765982,63.028826566894594,0.9812400233336908,5508,11344,8562.779130434783,56.64803615307419,2996,3516,3050,3540,0.0329171070791895,0,0,RES,N,48.0,N,2560.0,3223.0,3109.0,3552.0,N,B1,1,6
119,176,2998.6346578366447,3506.782560706402,906,15.744599810495291,77.2321780083165,0.978999921854691,4101,11082,7771.934878587196,69.77822009767804,2967,3492,3032,3523,0.0763034848504578,0,0,RES,N,48.0,N,2560.0,3223.0,3109.0,3552.0,N,B1,1,6
120,177,3045.780193236715,3520.038647342996,414,16.235458938590902,33.664433670993425,0.8760207893864834,3831,10841,7545.615942028986,32.2490309931942,3031,3511,3061,3530,0.0824255731786105,0,0,RES,N,48.0,N,2560.0,3223.0,3109.0,3552.0,N,B1,1,6
121,178,3080.113234253361,3534.559094125973,1413,32.483240567657354,58.18255182953433,0.829640047972964,1469,11335,7246.735314932767,61.84658438426491,3049,3518,3109,3552,0.0976250872571736,0,0,RES,P,48.0,N,2560.0,3223.0,3109.0,3552.0,P,B1,1,6
122,180,3152.201923076923,2242.93778280543,1768,24.11568304696317,100.77172841676736,0.970943211770122,3544,10830,9347.4157239819,95.77577981932592,3119,2209,3188,2282,0.0199156205475561,0,0,RES,N,52.0,N,3119.0,2206.0,3243.0,2282.0,N,B1,1,6
123,181,3205.288888888889,2214.1760683760685,585,17.71393496690019,45.622706539877576,0.9215456001103006,3264,10845,8832.569230769232,41.48493702538308,3187,2206,3227,2225,0.0390883426480913,0,0,RES,N,52.0,N,3119.0,2206.0,3243.0,2282.0,N,B1,1,6
124,182,3233.2564687975646,463.0646879756469,1314,31.075680162158765,54.01100645503833,0.8179014863587084,5480,9133,7531.509132420091,54.20332093147061,3212,441,3255,486,0.0147771197713639,0,0,RES,P,53.0,P,3212.0,441.0,3255.0,486.0,P,B1,1,6
125,183,3234.278008298755,2219.825726141079,241,15.38834466626802,20.910775234888,0.6770847713134934,3580,10797,8800.879668049793,24.413111231467404,3226,2211,3243,2231,0.0423443460558144,0,0,RES,N,52.0,N,3119.0,2206.0,3243.0,2282.0,N,B1,1,6
126,214,3277.269565217391,2259.5391304347827,115,11.583120780927771,19.20463695205565,0.7976339235815088,7576,11400,9775.88695652174,18.24828759089466,3268,2252,3285,2270,0.0147978501169102,0,0,RES,N,54.0,N,3268.0,2252.0,3305.0,2280.0,N,B1,1,6
127,217,3291.485632183908,2268.962643678161,348,15.654012418775569,28.97136616443103,0.841455105031803,4712,11336,9084.06896551724,29.206163733020468,3280,2256,3305,2280,0.0260261713954907,0,0,RES,N,54.0,N,3268.0,2252.0,3305.0,2280.0,N,B1,1,6
128,218,3459.339240506329,2560.6835443037976,395,18.6928646962758,28.431111355254675,0.7534726839799434,7970,11073,10068.521518987342,31.04834939252005,3445,2552,3475,2572,0.0092078494314896,0,0,RES,N,55.0,N,3445.0,2552.0,3542.0,2591.0,N,B1,1,6
129,219,3478.201465201465,2565.5091575091574,273,18.55683745797349,19.479781688438152,0.3041617500219142,7176,10997,9481.772893772892,22.20360331117452,3469,2557,3487,2576,0.0207450624106995,0,0,RES,N,55.0,N,3445.0,2552.0,3542.0,2591.0,N,B1,1,6
130,220,3510.523287671233,2576.565753424657,730,15.634491919403809,62.90240223096889,0.968618659974778,4541,11165,9339.505479452057,63.13477647065839,3486,2559,3542,2591,0.0243769730378782,0,0,RES,N,55.0,N,3445.0,2552.0,3542.0,2591.0,N,B1,1,6
131,221,3957.564139941691,3297.0889212827988,686,26.247162700825434,36.87662361136438,0.7024266648176933,4902,9861,8274.655976676384,37.21558813185679,3939,3282,3974,3314,0.0054040978936676,0,0,RES,N,56.0,N,3939.0,3282.0,3974.0,3314.0,N,B1,1,6
132,222,4114.546242774566,1890.276493256262,1038,26.23263761876701,50.64563695860079,0.8554021667353058,3958,9690,6954.115606936416,50.566787519082126,4098,1867,4133,1913,0.0177151028538436,0,0,RES,P,57.0,P,4098.0,1867.0,4133.0,1913.0,P,B1,1,6
133,223,4694.335187760779,3790.04033379694,719,25.90957426164066,38.6248271618272,0.7416373531821332,3210,8892,7047.952712100139,39.293765408777,4678,3778,4716,3806,0.0198333620657812,0,0,RES,P,58.0,P,4678.0,3778.0,4729.0,3808.0,P,B1,1,6
134,224,4695.58865248227,3542.5602836879434,141,11.012397833459612,17.12420028054722,0.765790808067712,4026,8954,7749.659574468085,17.46424919657298,4690,3535,4701,3552,0.0154651797819797,0,0,RES,N,59.0,N,4690.0,3535.0,4701.0,3552.0,N,B1,1,6
135,226,4708.552486187846,3544.8232044198894,181,12.614943665421702,18.89513680833512,0.7444940232479732,4500,8940,7815.370165745856,19.235384061671343,4703,3537,4716,3554,0.0148829456786376,0,0,RES,N,60.0,N,4703.0,3537.0,4716.0,3554.0,N,B1,1,6
136,228,4713.292418772563,3800.779783393502,277,12.228654292873946,30.858680901414505,0.9181300410174632,7458,8577,8353.86642599278,31.78049716414141,4698,3795,4729,3808,0.0002450687250044,0,0,RES,N,58.0,P,4678.0,3778.0,4729.0,3808.0,N,B1,1,6
0,3,1195.5265700483092,1068.1091787439614,1035,26.9241826291851,51.02875382856076,0.8494757435503412,1827,4866,3021.0028985507247,50.99019513592785,1179,1045,1211,1092,0.0031931222847005,0,0,RES,P,1.0,P,1179.0,1045.0,1211.0,1092.0,P,F1,1,5
1,4,1374.958904109589,826.4119373776908,1022,24.26086535996512,54.469681457459885,0.8953310603699887,1871,5717,3310.977495107632,54.20332093147061,1351,805,1396,845,0.0048792211621754,0,0,RES,P,2.0,P,1351.0,805.0,1396.0,845.0,P,F1,1,5
